"ranking","municipio","score","regiao_governo","regiao_administrativa","pib2017","pib_per_capita2017","tipo_prestador","populacao","inv_per_capita","tarifa_agua","desempenho","perdas","consumo_agua","atendimento","tarifa_esgoto","coleta","tratamento","tarifa_agua_norm","tarifa_esgoto_norm","inv_per_capita_norm","perdas_norm","desempenho_norm"
496,"Campo Limpo Paulista",51.8256372031291,"Jundiaí","Campinas",1922194,23.2936742607853,"Soc. de Econ. Mista com Adm. Pública",82520,57.4866091837344,3.12,90,37.31,153.1,79.36,2.85,77.59,74.29,45.5535390199637,55.3291536050157,4.23732463778282,52.5136820669467,25.7313982953237
497,"Iepê",51.8008937226785,"Presidente Prudente","Presidente Prudente",244895,30.2227570035789,"Administração pública",8103,0,0.77,76.17,58.19,417.7,88.81,0.41,48.73,48.73,88.2032667876588,93.5736677115987,0,25.9386534300624,20.4215618521078
498,"Monte Alegre do Sul",51.7128259554848,"Bragança Paulista","Campinas",166571,21.1626222843349,"Administração pública",7871,0,1.48,143.13,17.57,209.08,88.71,1.28,45.97,0,75.3176043557169,79.9373040752351,0,77.637775232277,46.1299239806496
499,"Araras",51.6995627639989,"Limeira","Campinas",5284021,40.2493944333572,"Administração pública",131282,7.03887824032979,1.53,126.24,43.15,173.96,100,1.17,72.28,0,74.4101633393829,81.6614420062696,0.518834083512825,45.0808196512664,39.6452430315595
500,"Ribeirão Branco",51.6464655970502,"Itapeva","Itapeva",380318,22.0858304297329,"Soc. de Econ. Mista com Adm. Pública",17220,22.7049100935028,2.86,71.12,10.6,124.07,72.99,2.59,64.74,59.1,50.2722323049002,59.4043887147335,1.673573660091,86.5088456153748,18.4826844813023
501,"Salesópolis",51.6450951549138,"São Paulo","São Paulo",200622,11.869017334201,"Soc. de Econ. Mista com Adm. Pública",16903,140.328791563859,2.96,55.35,5.01,119.95,62.38,2.97,67.23,65.25,48.4573502722323,53.448275862069,10.3436026985581,93.6235204276441,12.4280119788067
502,"Apiaí",51.5977326017456,"Itapeva","Itapeva",651733,26.126798957707,"Soc. de Econ. Mista com Adm. Pública",24945,56.0240092147109,3.14,55.12,11.94,139.38,79.05,2.91,66.44,66.44,45.1905626134301,54.3887147335423,4.12951673309052,84.803360061092,12.3397066728096
503,"Irapuru",51.4826337443465,"Adamantina","Presidente Prudente",86285,10.461323957323,"Administração pública",8248,0,1.43,70.68,56.25,212.2,70.33,1.21,76.44,61.11,76.2250453720508,81.0344827586207,0,28.4077892325315,18.3137525915688
504,"Iperó",51.4596018039005,"Sorocaba","Sorocaba",564350,16.1644659582391,"Soc. de Econ. Mista com Adm. Pública",34913,47.6590840683572,2.7,85.36,19.12,142.92,67.39,2.34,62.33,62.33,53.1760435571688,63.3228840125392,3.51294003950668,75.6650120911289,23.9499347308608
505,"Sete Barras",51.2713807756447,"Registro","Registro",412265,31.5839270665747,"Soc. de Econ. Mista com Adm. Pública",13053,20.8597314498603,3.38,78.71,9.74,152.92,69.01,3.4,71.78,71.3,40.8348457350272,46.7084639498433,1.53756596997263,87.6034109711086,21.396759579206
506,"Sumaré",51.2655678944599,"Campinas","Campinas",13744576,50.3451413333724,"Empresa privada",273007,91.6112973712267,2.49,85.93,30.2,142.26,96.85,2.34,79.79,20.69,56.9872958257713,63.3228840125392,6.75264749412605,61.5629375079547,24.1687783152883
507,"Nova Odessa",51.062731660444,"Campinas","Campinas",3175071,54.5291874903395,"Soc. de Econ. Mista com Adm. Pública",58227,155.453645887723,4.05,103.57,23.53,182.4,100,4.83,71.54,71.54,28.6751361161525,24.294670846395,11.4584522048935,70.0521827669594,30.9414113491515
508,"São Caetano do Sul",51.0436807162574,"São Paulo","São Paulo",13106959,82.1196869831086,"Administração pública",159608,2.70345587271876,5.1,84.15,12.06,227.88,100,5.2,85.95,85.95,9.61887477313975,18.4952978056426,0.199271105728587,84.6506300114548,23.4853720340935
509,"São Carlos",50.9203040466804,"São Carlos","Região Administrativa Central",10475655,42.5687355742661,"Administração pública",246088,6.16721648657859,3.13,68.78,52.02,226.15,96,3.19,83.84,80.32,45.3720508166969,50,0.454584097691293,33.7915234822451,17.5842739768103
510,"Piquete",50.8198847895186,"Guaratinguetá","São José dos Campos",153226,10.9635088723526,"Empresa privada",13976,35.202334449134,1.61,104.22,46.7,157.26,95.74,1.02,79.5,0,72.9582577132486,84.012539184953,2.59475591249504,40.5625556828306,31.1909698226215
511,"Pinhalzinho",50.7671511260536,"Bragança Paulista","Campinas",250266,16.9522454785613,"Soc. de Econ. Mista com Adm. Pública",14763,31.2333639571267,2.84,69.24,6.39,140.83,56.11,2.49,63.39,63.1,50.6352087114338,60.9717868338558,2.30220401751957,91.8671248568156,17.7608845888044
512,"Jambeiro",50.6710611066649,"São José dos Campos","São José dos Campos",231948,36.787946074544,"Soc. de Econ. Mista com Adm. Pública",6305,26.4973477255204,3.52,82.68,10.73,164.5,72.34,2.69,62.84,62.84,38.2940108892922,57.8369905956113,1.95311335887619,86.3433880616011,22.9209859479383
513,"Mogi das Cruzes",50.2203675409852,"São Paulo","São Paulo",14470623,33.350056810194,"Administração pública",433901,46.9551934686877,3.08,93.84,36.49,125.85,99.7,3.28,74.94,48.03,46.2794918330309,48.58934169279,3.46105642656386,53.5573374061346,27.2057129693619
514,"Miracatu",50.1947086715437,"Registro","Registro",426651,21.0297220031546,"Soc. de Econ. Mista com Adm. Pública",20288,25.4690586876851,3.36,60.23,23.05,161.21,57.2,3.49,85.51,85.51,41.1978221415608,45.2978056426332,1.87731841225035,70.6631029655085,14.301620210397
515,"Ourinhos",50.0660482474774,"Ourinhos","Marília",2999648,26.8273635444895,"Administração pública",111813,9.03111382207593,3,115.26,62.75,169.69,100,2.72,76.12,63.08,47.7313974591652,57.3667711598746,0.665681306451642,20.1349115438462,35.4296245104815
516,"Rio das Pedras",50.0634490105238,"Piracicaba","Campinas",1194153,35.1894209518197,"Administração pública",33935,0,2.38,112.13,45.94,144.53,95.39,1.89,100,0,58.983666061706,70.3761755485893,0,41.5298459971999,34.2279044766951
517,"São Sebastião",50.0291514992859,"Caraguatatuba","São José dos Campos",2711187,31.6957024947976,"Soc. de Econ. Mista com Adm. Pública",85538,207.983994360473,3.96,75.3,22.36,205.64,73.68,3.82,74.58,74.58,30.3085299455535,40.1253918495298,15.3304520145097,71.5413007509227,20.087537433771
518,"São Simão",49.8340740097733,"Ribeirão Preto","Ribeirão Preto",465707,30.5883087027915,"Administração pública",15225,0,0.53,45.29,0,256.02,89.32,0.73,19.67,0,92.5589836660617,88.5579937304075,0,100,8.56561468171696
519,"Quadra",49.7666674445265,"Itapetininga","Sorocaba",88900,24.1576086956522,"Soc. de Econ. Mista com Adm. Pública",3680,23.9206954436451,3.03,120.79,5.95,252.39,32.37,2.74,64.89,64.89,47.1869328493648,57.0532915360502,1.76318891643614,92.4271350388189,37.5527912155417
520,"Alambari",49.7220288339912,"Itapetininga","Sorocaba",100567,17.4777546054918,"Soc. de Econ. Mista com Adm. Pública",5754,56.0973453869551,2.86,91.26,23.04,166.04,77.85,2.54,54.22,54.22,50.2722323049002,60.1880877742947,4.13492232534762,70.6758304696449,26.2151577977425
521,"Vargem Grande Paulista",49.6784833949665,"São Paulo","São Paulo",1805301,35.8578834465499,"Soc. de Econ. Mista com Adm. Pública",50346,1356.67228965997,3.87,87.84,24.76,114.9,94.63,3.58,25.45,8.13,31.9419237749546,43.8871473354232,100,68.4866997581774,24.9020962911772
522,"Pracinha",49.5526506581775,"Adamantina","Presidente Prudente",28207,7.48593418259023,"Soc. de Econ. Mista com Adm. Pública",3768,25.9696121883657,4.77,83.16,0,80.88,47.8,5.87,100,100,15.6079854809437,7.99373040752351,1.91421409475935,100,23.105275282193
523,"Queluz",49.5390032982401,"Cruzeiro","São José dos Campos",325115,25.107344196463,"Soc. de Econ. Mista com Adm. Pública",12949,24.0091487753251,3.03,61.04,6.01,129.45,75.48,2.46,62.61,40.86,47.1869328493648,61.4420062695925,1.76970879101117,92.3507700140002,14.6126084619519
524,"São Vicente",49.339641680497,"Santos","Santos",5204306,14.4411621066652,"Soc. de Econ. Mista com Adm. Pública",360380,46.3073512898811,3.46,108.5,42.18,157.28,91.88,3.47,67.64,67.64,39.3829401088929,45.6112852664577,3.41330412973108,46.315387552501,32.8342163863933
525,"Biritiba-Mirim",49.2333884239912,"São Paulo","São Paulo",704607,22.1623313307961,"Soc. de Econ. Mista com Adm. Pública",31793,35.4306954823106,3.01,47.24,9.35,126.4,55.34,2.98,69.49,68.17,47.5499092558984,53.2915360501567,2.61158835131738,88.0997836324297,9.31429010212701
526,"Piracaia",49.0256033666699,"Bragança Paulista","Campinas",476025,17.6364343670112,"Soc. de Econ. Mista com Adm. Pública",26991,48.3168452468681,3.04,79.91,16.01,164.38,67.44,2.66,57.71,56.7,47.005444646098,58.307210031348,3.56142346350848,79.6232658775614,21.857482914843
527,"Caieiras",48.7487379259786,"São Paulo","São Paulo",3289605,33.4911884181913,"Soc. de Econ. Mista com Adm. Pública",98223,263.300020673331,3.61,134.37,9.47,118.82,97.35,3.49,60.56,0,36.6606170598911,45.2978056426332,19.4077834920121,87.9470535827924,42.7666436304999
528,"Sarapuí",48.3091022909261,"Itapetininga","Sorocaba",150275,14.9765796292605,"Soc. de Econ. Mista com Adm. Pública",10034,112.31123808588,2.85,81.58,0,161.83,85.34,2.46,58.46,0,50.453720508167,61.4420062695925,8.27843532604537,100,22.4986562236044
529,"Bom Jesus dos Perdões",48.3028905534687,"Bragança Paulista","Campinas",863923,35.9623277692212,"Administração pública",24023,19.9555422122259,1.83,82.3,29.81,177.87,90,1.51,64.82,0,68.9655172413793,76.3322884012539,1.4709183908538,62.0593101692758,22.7750902249866
530,"Rio Grande da Serra",48.2571099522792,"São Paulo","São Paulo",610938,12.3651635362694,"Soc. de Econ. Mista com Adm. Pública",49408,53.3922955355188,3.66,111.58,15.41,109.41,84.92,3.94,58.81,49.99,35.7531760435572,38.2445141065831,3.93553372781725,80.3869161257477,34.0167396145281
531,"Campos do Jordão",48.2081560619455,"Taubaté","São José dos Campos",1195551,23.2353364169938,"Soc. de Econ. Mista com Adm. Pública",51454,97.1064335529239,4.11,67.58,17.93,276.85,64.83,3.89,76.38,76.38,27.5862068965517,39.0282131661442,7.15769270832987,77.1795850833652,17.1235506411733
532,"Macaubal",48.1612023564239,"Votuporanga","São José do Rio Preto",160519,19.851471679446,"Administração pública",8086,0,2.34,152.62,29.72,130.95,88.31,2.37,62.47,0,59.7096188747731,62.8526645768025,0,62.1738577065038,49.7734776933118
533,"Carapicuíba",48.1313178537631,"São Paulo","São Paulo",5494357,13.8541026306964,"Soc. de Econ. Mista com Adm. Pública",396587,30.3048500919443,3.04,105.1,23.32,123.7,100,3.23,55.98,28.61,47.005444646098,49.3730407523511,2.23376347574252,70.3194603538246,31.5288336020886
534,"Itaóca",48.1046143829888,"Itapeva","Itapeva",39033,11.6830290332236,"Soc. de Econ. Mista com Adm. Pública",3341,31.6093505712568,2.93,32.49,0,138.9,69.69,2.65,50.85,50.85,49.0018148820327,58.4639498432602,2.32991790369501,100,3.65123243492283
535,"Pedro de Toledo",48.0106712033503,"Registro","Registro",151283,13.5850395114943,"Soc. de Econ. Mista com Adm. Pública",11136,36.6331209964413,3.26,74.19,13.01,192.46,60.18,3.25,63.21,62.82,43.0127041742287,49.0595611285266,2.70021885724685,83.4415171184931,19.6613683483068
536,"Estiva Gerbi",47.6952309018247,"Campinas","Campinas",313228,28.3028824432999,"Administração pública",11067,12.8608948026433,1.04,58.82,49.41,145.8,79.76,0.85,80,0,83.3030852994555,86.6771159874608,0.947973574802407,37.1134020618557,13.7602702910236
537,"Guareí",47.601649679439,"Itapetininga","Sorocaba",239829,13.6646914705715,"Soc. de Econ. Mista com Adm. Pública",17551,56.634929173786,3.5,65.87,17.47,138.98,62.2,2.79,62.64,62.64,38.6569872958258,56.269592476489,4.17454750166531,77.7650502736413,16.4670198878907
538,"Ribeirão Pires",47.5624739060576,"São Paulo","São Paulo",3046465,25.0021748407852,"Soc. de Econ. Mista com Adm. Pública",121848,92.200379994617,3.63,78.52,19.75,122.79,90.25,3.77,64.74,45.32,36.2976406533575,40.9090909090909,6.79606863774931,74.8631793305333,21.3238117177302
539,"Osasco",47.3639739852815,"São Paulo","São Paulo",77910496,111.637854893206,"Soc. de Econ. Mista com Adm. Pública",697886,60.6154840209514,3.5,115.7,26.27,152.7,100,3.63,59.27,31.25,38.6569872958258,43.1034482758621,4.46795327677428,66.5648466335752,35.598556400215
540,"Atibaia",47.3076586385528,"Bragança Paulista","Campinas",6162799,44.1198929003529,"Administração pública",139683,83.2916338986407,4.07,92.94,32.42,158.39,87.99,4.27,71.92,65.43,28.3121597096189,33.0721003134796,6.13940702802416,58.7374315896653,26.8601704676342
541,"Guarujá",47.2854243508058,"Santos","Santos",8589741,27.2203680406131,"Soc. de Econ. Mista com Adm. Pública",315563,71.8719574545672,3.72,86.89,38.46,192.49,82.4,3.54,67.91,67.91,34.6642468239564,44.5141065830721,5.29766532436367,51.0500190912562,24.5373569837979
542,"Embu das Artes",47.0911078959887,"São Paulo","São Paulo",11713049,43.8602267706157,"Soc. de Econ. Mista com Adm. Pública",267054,49.8388011135603,3.55,121.33,21.08,116.6,100,3.85,54.66,30.06,37.7495462794918,39.6551724137931,3.6736064776595,73.1704212803869,37.7601167165784
543,"Santo André",47.0321730139186,"São Paulo","São Paulo",27470680,38.4081226904315,"Administração pública",715231,9.7557945368652,4.08,148.78,45.21,155.79,100,4.17,84.59,37.42,28.1306715063521,34.6394984326019,0.719097353960868,42.45895379916,48.2991630192736
544,"Santo Antônio do Pinhal",47.001458960366,"Taubaté","São José dos Campos",103677,15.2466176470588,"Soc. de Econ. Mista com Adm. Pública",6800,54.8853061524875,3.2,67.07,10.69,185.84,54.99,2.86,57.19,57.19,44.1016333938294,55.1724137931034,4.04558319432053,86.3942980781469,16.9277432235276
545,"Porangaba",46.94536515886,"Botucatu","Sorocaba",183137,19.1465760585468,"Soc. de Econ. Mista com Adm. Pública",9565,69.3287687902649,2.92,51,12.85,217.94,75.55,2.32,43.84,43.84,49.1833030852995,63.6363636363636,5.11020747741821,83.6451571846761,10.7578898871228
546,"Marília",46.7127427709898,"Marília","Marília",7719607,32.8167144205344,"Administração pública",235234,15.6768790536836,2.3,80.79,51.53,176.93,99.28,1.78,80,4.12,60.4355716878403,72.1003134796238,1.15553912121348,34.4151711849306,22.1953466943101
547,"Guararema",46.6222344078326,"São Paulo","São Paulo",960960,33.1617088826006,"Soc. de Econ. Mista com Adm. Pública",28978,34.8489141285525,3.7,68.28,16.88,161,72.22,3.6,61.84,61.84,35.02722323049,43.5736677115987,2.5687053825863,78.5159730176912,17.3923059202949
548,"Santa Branca",46.6081331462219,"São José dos Campos","São José dos Campos",246568,16.8110724756256,"Soc. de Econ. Mista com Adm. Pública",14667,51.1813182034382,2.03,65.27,42.14,156.35,64.14,1.76,100,4.6,65.3357531760436,72.4137931034483,3.77256310116468,46.3662975690467,16.2366582200722
549,"Barra do Chapéu",46.304597182342,"Itapeva","Itapeva",81558,14.4273836900761,"Soc. de Econ. Mista com Adm. Pública",5653,49.7614539381153,2.97,41.02,10.83,142.48,38.7,2.64,64.97,63.06,48.2758620689655,58.6206896551724,3.6679052352862,86.2161130202367,6.92620747907548
550,"Piedade",46.2460521713434,"Sorocaba","Sorocaba",1217773,22.1043527190881,"Soc. de Econ. Mista com Adm. Pública",55092,71.6372944205697,3.18,87.21,27.36,149.39,55.2,2.87,61.1,59.07,44.464609800363,55.0156739811912,5.28036836652161,65.1775486827033,24.6602165399677
551,"Campinas",46.2076944119083,"Campinas","Campinas",59053563,49.9425868276235,"Soc. de Econ. Mista com Adm. Pública",1182429,77.2200881086414,5.63,107.53,12.95,182.79,98.09,6.38,79.58,70.32,0,0,5.69187479520166,83.5178821433117,32.4617983567534
552,"Vargem",46.1917737620136,"Bragança Paulista","Campinas",112807,11.1216602583062,"Soc. de Econ. Mista com Adm. Pública",10143,33.9741645789169,2.91,57.27,6.7,140.97,49.03,2.63,53.3,51.92,49.3647912885662,58.7774294670846,2.50422779604586,91.472572228586,13.1651693158258
553,"Bertioga",46.1720984486134,"Santos","Santos",1606553,27.0933268124863,"Soc. de Econ. Mista com Adm. Pública",59297,177.577657606583,3.5,56.95,22.74,275.83,73.15,3.56,58.09,58.09,38.6569872958258,44.2006269592476,13.0892079804394,71.0576555937381,13.042309759656
554,"Arujá",46.1642651102391,"São Paulo","São Paulo",5311877,61.4587180377184,"Soc. de Econ. Mista com Adm. Pública",86430,53.3826192979481,4.3,108.81,19.73,147.69,100,4.17,49.38,49.38,24.1379310344828,34.6394984326019,3.93482049458882,74.8886343388061,32.9532365814329
555,"Guapiara",45.9609687267431,"Itapeva","Itapeva",317156,17.9793650793651,"Soc. de Econ. Mista com Adm. Pública",17640,9.59590123171225,2.96,72.3,19.31,130.89,59.44,2.62,54.99,50.8,48.4573502722323,58.9341692789969,0.707311655500629,75.4231895125366,18.9357290946786
556,"Itapevi",45.8839288070662,"São Paulo","São Paulo",11597557,50.5335770494375,"Soc. de Econ. Mista com Adm. Pública",229502,88.0005154639175,3.39,116.65,29.64,110.75,95.04,3.29,51.15,27.07,40.6533575317604,48.4326018808777,6.48649759670209,62.2756777395953,35.9632957075943
557,"Jandira",45.7659524812224,"São Paulo","São Paulo",4028508,33.1586277285747,"Soc. de Econ. Mista com Adm. Pública",121492,49.5288080757364,3.7,132.7,29.8,119.53,100,3.81,57.03,25.94,35.02722323049,40.282131661442,3.65075696269656,62.0720376734122,42.1254703217385
558,"São Bernardo do Campo",45.7492089901941,"São Paulo","São Paulo",44680389,53.9985388615689,"Soc. de Econ. Mista com Adm. Pública",827437,64.6177763549518,4.06,123.7,27.29,156.18,100,4.05,72.73,19.55,28.4936479128857,36.5203761755486,4.76296131699919,65.2666412116584,38.6700453044613
559,"São Lourenço da Serra",45.7220821445702,"São Paulo","São Paulo",206752,13.3690268347882,"Soc. de Econ. Mista com Adm. Pública",15465,36.539687240697,3.28,62.76,7.12,168.27,48.07,3.29,58.86,58.86,42.6497277676951,48.4326018808777,2.69333187676849,90.9380170548555,15.2729785763649
560,"Mairinque",45.6777809231244,"Sorocaba","Sorocaba",1706174,36.6391221251101,"Empresa privada",46567,101.406556817212,2.87,71.93,25.28,142.24,85.79,2.51,74.79,0,50.0907441016334,60.6583072100313,7.47465379739033,67.8248695430826,18.7936727328573
561,"Paraibuna",45.6651130563705,"São José dos Campos","São José dos Campos",273661,15.0313632868285,"Empresa privada",18206,80.7946804180418,2.86,86.68,18.9,110.78,73.65,2.52,74.54,0,50.2722323049002,60.5015673981191,5.95535716575235,75.9450171821306,24.4567304000614
562,"Ribeira",45.620990689084,"Itapeva","Itapeva",47304,13.953982300885,"Soc. de Econ. Mista com Adm. Pública",3390,174.589773202029,3.25,45.79,0,143.94,69.29,3.12,39.88,39.88,43.1941923774955,51.0971786833856,12.8689717135585,100,8.75758273823236
563,"Araçariguama",45.5138609015807,"Sorocaba","Sorocaba",2844224,135.194600247172,"Soc. de Econ. Mista com Adm. Pública",21038,57.3836931454196,3.22,62.34,3.47,180.76,60.3,2.66,55.68,31.16,43.7386569872958,58.307210031348,4.22973872045413,95.5835560646557,15.111725408892
564,"Itariri",45.3635674560104,"Registro","Registro",269481,15.7942210760755,"Soc. de Econ. Mista com Adm. Pública",17062,42.0384766371374,3.27,52.51,13.14,194.65,37.94,3.42,69.14,68.89,42.8312159709619,46.3949843260188,3.09864636858424,83.2760595647193,11.3376334177993
565,"São Roque",45.2683492863696,"Sorocaba","Sorocaba",2724771,30.7977688108236,"Soc. de Econ. Mista com Adm. Pública",88473,59.9153608396429,3.49,80.58,40.21,168.22,67.47,3.48,70.59,64.44,38.8384754990926,45.4545454545455,4.41634735936558,48.8227058673794,22.1147201105736
566,"Itaquaquecetuba",45.1539717829772,"São Paulo","São Paulo",6932298,19.2213044527071,"Soc. de Econ. Mista com Adm. Pública",360657,107.14947579798,3.42,113.98,24.72,110.61,100,3.31,53.22,8.41,40.1088929219601,48.1191222570533,7.89796302427873,68.5376097747232,34.938186285802
567,"Igaratá",44.9945913392759,"São José dos Campos","São José dos Campos",217382,23.0204384199936,"Soc. de Econ. Mista com Adm. Pública",9443,16.3041864388906,3.12,52.06,0,226.37,55.9,2.75,44.62,44.62,45.5535390199637,56.8965517241379,1.20177780316992,100,11.1648621669354
568,"Ubatuba",44.8927540639849,"Caraguatatuba","São José dos Campos",1964761,22.2476985268307,"Soc. de Econ. Mista com Adm. Pública",88313,118.822209433184,3.49,96.96,10.53,303.16,74.04,3.6,39.5,39.43,38.8384754990926,43.5736677115987,8.75835751483986,86.5979381443299,28.403593642018
569,"Araçoiaba da Serra",44.68809277681,"Sorocaba","Sorocaba",668034,20.5580550853978,"Empresa privada",32495,46.4859067434849,3.52,80.01,11.35,171.84,97.46,3.54,33.18,33.18,38.2940108892922,44.5141065830721,3.42646541082782,85.5542828051419,21.8958765261461
570,"São Joaquim da Barra",44.6856221963252,"São Joaquim da Barra","Franca",1533653,30.1182812592054,"Administração pública",50921,0,1.05,71.96,63.33,337.22,100,0.71,47.29,0,83.1215970961888,88.871473354232,0,19.3967163039328,18.8051908162482
571,"Pacaembu",43.9560307966664,"Adamantina","Presidente Prudente",200516,14.2351270765299,"Administração pública",14086,52.5465208775655,2.11,116.04,71.28,171.65,73.68,2.22,50,50,63.8838475499093,65.2037617554859,3.87319187382646,9.27835051546391,35.7290946786455
572,"Salto Grande",43.8862775592478,"Ourinhos","Marília",209782,22.5887800150748,"Administração pública",9287,0,1.91,75.2,29.62,123.08,100,2.78,22.4,22.4,67.513611615245,56.4263322884013,0,62.3011327478681,20.0491438224679
573,"Barueri",43.6820346338295,"São Paulo","São Paulo",47553589,177.747833920175,"Soc. de Econ. Mista com Adm. Pública",267534,151.388668293366,4.92,135.79,27.55,186.25,100,4.89,62.61,31.2,12.8856624319419,23.3542319749216,11.1588236486579,64.935726104111,43.3118329110036
574,"Tuiuti",43.6516854803537,"Bragança Paulista","Campinas",86002,12.8572282852444,"Administração pública",6689,0,1.83,86.79,39.01,98.55,78,1.96,58.12,0,68.9655172413793,69.2789968652038,0,50.3500063637521,24.4989633724948
575,"Ilhabela",42.9360247527907,"Caraguatatuba","São José dos Campos",6153610,184.49391377346,"Soc. de Econ. Mista com Adm. Pública",33354,128.04284886261,4.46,88.05,9.81,324.49,68.71,4.69,52.56,52.56,21.2341197822142,26.4890282131661,9.43800870987805,87.5143184421535,24.9827228749136
576,"Cubatão",42.7481967448776,"Santos","Santos",12336913,95.8221719949048,"Soc. de Econ. Mista com Adm. Pública",128748,154.881238979655,4.09,73.88,38.94,175.31,85.42,3.37,50.02,50.02,27.9491833030853,47.1786833855799,11.4162602243813,50.4390988927071,19.5423481532673
577,"Cajamar",42.5370580334338,"São Paulo","São Paulo",15003191,202.962500507298,"Soc. de Econ. Mista com Adm. Pública",73921,55.8907219915915,3.85,79.61,13.17,147.43,100,3.87,59.55,0,32.3049001814882,39.3416927899687,4.1196921627698,83.23787705231,21.7423020809337
578,"Santana de Parnaíba",42.3067686132923,"São Paulo","São Paulo",8583623,65.0831621008894,"Soc. de Econ. Mista com Adm. Pública",131887,432.690067171122,3.71,139.06,36.24,172.57,100,4.27,32.5,7.7,34.8457350272232,33.0721003134796,31.8934845554756,53.8755250095456,44.5673040006143
579,"Jarinu",41.5166940536886,"Jundiaí","Campinas",2251523,78.8900840925018,"Soc. de Econ. Mista com Adm. Pública",28540,229.230135116784,3.2,65.34,18.78,172.72,65.87,3.08,30.59,30.59,44.1016333938294,51.7241379310345,16.8965001248929,76.0977472317678,16.2635337479843
580,"Santa Isabel",41.3371818717834,"São Paulo","São Paulo",1353632,24.1659585103724,"Soc. de Econ. Mista com Adm. Pública",56014,114.869379842231,2.6,86.65,44.89,141.3,65.17,2.54,69.59,4.98,54.9909255898367,60.1880877742947,8.46699536193971,42.866233931526,24.4452123166705
581,"Bauru",41.0622164311462,"Bauru","Bauru",13771753,37.0517178293739,"Administração pública",371690,21.8552282831737,3.35,161.64,46.63,226.52,98.28,4.66,64.61,1.77,41.3793103448276,26.9592476489028,1.61094381080426,40.6516482117857,53.2365814328496
582,"Francisco Morato",41.0450407019799,"São Paulo","São Paulo",1464628,8.53502872926889,"Soc. de Econ. Mista com Adm. Pública",171602,148.002574421866,3.29,113.78,32.1,104.08,95.81,3.18,35.01,0,42.4682395644283,50.1567398119122,10.9092354542717,59.1447117220313,34.8613990631959
583,"Aparecida",40.8720338581479,"Guaratinguetá","São José dos Campos",1048666,28.9055927671656,"Administração pública",36279,64.5002330537795,3.08,82.12,48.29,195.91,98.55,3.06,64.11,0,46.2794918330309,52.0376175548589,4.75429722751582,38.5388825251368,22.705981724641
584,"Cotia",40.7785704525212,"São Paulo","São Paulo",11573369,48.6787339642482,"Soc. de Econ. Mista com Adm. Pública",237750,77.4487763901036,4.02,85.09,19.9,149.7,100,3.87,37.37,16.07,29.2196007259528,39.3416927899687,5.70873135541927,74.6722667684867,23.8462719803425
585,"Embu-Guaçu",40.5755438361208,"São Paulo","São Paulo",1043490,15.2847517211074,"Soc. de Econ. Mista com Adm. Pública",68270,62.154077930754,3.55,78.62,27.85,109.4,83.69,4.01,37.76,37.76,37.7495462794918,37.1473354231975,4.58136267722634,64.5539009800178,21.3622053290333
586,"Itapecerica da Serra",40.3541966988171,"São Paulo","São Paulo",3281942,19.2008401247316,"Soc. de Econ. Mista com Adm. Pública",170927,92.3141791422912,3.64,95.96,29.14,105.58,96.25,3.93,27.44,26.89,36.1161524500907,38.4012539184953,6.80445674654622,62.9120529464172,28.0196575289872
587,"Franco da Rocha",39.8845856884533,"São Paulo","São Paulo",3029794,20.2659094861607,"Soc. de Econ. Mista com Adm. Pública",149502,146.805708672007,4.61,112.23,16.7,122.53,97.59,4.67,52.34,0,18.5117967332123,26.8025078369906,10.821014757278,78.7450680921471,34.2662980879982
588,"Ibiúna",39.4826852174454,"Sorocaba","Sorocaba",1632767,21.0500348090658,"Soc. de Econ. Mista com Adm. Pública",77566,25.4711345225013,3.29,83.14,17.94,162.9,46.15,3.01,36.14,36.14,42.4682395644283,52.8213166144201,1.87747142155349,77.1668575792287,23.0975965599324
589,"Pirapora do Bom Jesus",39.0040384636229,"São Paulo","São Paulo",396159,21.7981181908221,"Soc. de Econ. Mista com Adm. Pública",18174,41.3119490432165,3.33,74.63,41.2,123.41,82.36,3.38,49.24,21.23,41.7422867513612,47.0219435736677,3.04509418804232,47.562682957872,19.8303002380404
590,"Pedra Bela",38.6659181093749,"Bragança Paulista","Campinas",80140,13.1852583086542,"Soc. de Econ. Mista com Adm. Pública",6078,82.4655703703704,3.18,56.4,0,166.14,26.06,2.77,63.31,0,44.464609800363,56.5830721003135,6.07851807683334,100,12.8311448974891
591,"Nazaré Paulista",38.5193605072053,"Bragança Paulista","Campinas",334669,18.468572374593,"Soc. de Econ. Mista com Adm. Pública",18121,33.6854246157201,3.1,92,11.8,209.03,39.14,2.56,24.65,24.61,45.9165154264973,59.8746081504702,2.48294484028731,84.9815451190022,26.4992705213852
592,"Mairiporã",36.9200224016876,"São Paulo","São Paulo",1716735,17.9572912417234,"Soc. de Econ. Mista com Adm. Pública",95601,106.165170878484,3.67,76.19,16.91,130.15,54.71,3.73,33.21,23.6,35.5716878402904,41.5360501567398,7.82541013682033,78.4777905052819,20.4292405743684
593,"Juquitiba",36.5951341817158,"São Paulo","São Paulo",485671,15.6531730428337,"Soc. de Econ. Mista com Adm. Pública",31027,18.6426121338242,3.5,71.34,16.12,204.13,44.61,3.71,34.11,34.11,38.6569872958258,41.8495297805643,1.37414261910639,79.4832633320606,18.5671504261691
